timestamp,server,cpu_percent,memory_gb,network_mbps
2026-06-03 16:00,srv-db-01,46.76,11.42,88.03
2026-06-03 17:00,srv-db-01,57.52,11.22,60.13
2026-06-03 18:00,srv-db-01,45.57,12.08,50.84
2026-06-03 19:00,srv-db-01,58.03,9.75,42.31
2026-06-03 20:00,srv-db-01,63.61,10.72,81.8
2026-06-03 21:00,srv-db-01,54.53,9.53,73.38
2026-06-03 22:00,srv-db-01,51.46,11.56,60.38
2026-06-03 23:00,srv-db-01,45.74,11.13,92.94
2026-06-04 00:00,srv-db-01,57.96,10.95,76.13
2026-06-04 01:00,srv-db-01,56.26,11.17,43.63
2026-06-04 02:00,srv-db-01,56.4,11.83,47.46
2026-06-04 03:00,srv-db-01,63.55,10.93,46.68
2026-06-04 04:00,srv-db-01,60.99,10.77,71.39
2026-06-04 05:00,srv-db-01,53.25,10.95,67.4
2026-06-04 06:00,srv-db-01,56.75,9.4,43.18
2026-06-04 07:00,srv-db-01,60.58,10.89,52.14
2026-06-04 08:00,srv-db-01,46.85,10.14,29.67
2026-06-04 09:00,srv-db-01,54.39,10.52,45.5
2026-06-04 10:00,srv-db-01,54.59,11.29,91.4
2026-06-04 11:00,srv-db-01,45.93,11.93,74.6
2026-06-04 12:00,srv-db-01,50.33,11.16,53.14
2026-06-04 13:00,srv-db-01,56.11,12.21,69.08
2026-06-04 14:00,srv-db-01,58.05,10.66,37.74
2026-06-04 15:00,srv-db-01,53.75,11.97,37.09
2026-06-04 16:00,srv-db-01,48.67,11.1,45.23
2026-06-04 17:00,srv-db-01,50.24,10.66,39.52
2026-06-04 18:00,srv-db-01,49.16,11.56,40.39
2026-06-04 19:00,srv-db-01,45.41,10.5,70.98
2026-06-04 20:00,srv-db-01,53.82,10.63,60.67
2026-06-04 21:00,srv-db-01,44.53,11.4,65.75
2026-06-04 22:00,srv-db-01,52.54,11.8,43.09
2026-06-04 23:00,srv-db-01,61.77,11.12,54.95
2026-06-05 00:00,srv-db-01,54.88,10.91,
2026-06-05 01:00,srv-db-01,48.54,10.39,75.54
2026-06-05 02:00,srv-db-01,51.43,11.72,85.49
2026-06-05 03:00,srv-db-01,52.59,11.55,42.69
2026-06-05 04:00,srv-db-01,59.53,11.16,67.1
2026-06-05 05:00,srv-db-01,51.13,9.67,67.55
2026-06-05 06:00,srv-db-01,42.62,10.75,74.12
2026-06-05 07:00,srv-db-01,56.15,12.56,75.38
2026-06-05 08:00,srv-db-01,51.08,11.02,59.29
2026-06-05 09:00,srv-db-01,45.51,10.25,51.59
2026-06-05 10:00,srv-db-01,42.78,11.04,56.26
2026-06-05 11:00,srv-db-01,44.96,11.32,70.74
2026-06-05 12:00,srv-db-01,56.36,10.74,68.87
2026-06-05 13:00,srv-db-01,59.08,11.25,47.63
2026-06-05 14:00,srv-db-01,56.66,11.96,51.05
2026-06-05 15:00,srv-db-01,67.59,10.58,60.49
2026-06-05 16:00,srv-db-01,50.97,11.18,33.87
2026-06-05 17:00,srv-db-01,51.72,10.13,62.03
2026-06-05 18:00,srv-db-01,60.97,11.52,24.43
2026-06-05 19:00,srv-db-01,67.25,11.24,48.35
2026-06-05 20:00,srv-db-01,55.94,11.14,50.0
2026-06-05 21:00,srv-db-01,56.19,10.51,53.93
2026-06-05 22:00,srv-db-01,50.88,9.85,62.19
2026-06-05 23:00,srv-db-01,58.51,11.41,72.3
2026-06-06 00:00,srv-db-01,56.95,10.57,72.59
2026-06-06 01:00,srv-db-01,46.85,10.28,45.54
2026-06-06 02:00,srv-db-01,61.48,11.75,67.31
2026-06-06 03:00,srv-db-01,61.43,10.3,65.23
2026-06-06 04:00,srv-db-01,54.25,,58.27
2026-06-06 05:00,srv-db-01,52.69,11.43,73.14
2026-06-06 06:00,srv-db-01,50.99,10.95,44.12
2026-06-06 07:00,srv-db-01,40.01,11.16,69.13
2026-06-06 08:00,srv-db-01,56.57,9.44,54.74
2026-06-06 09:00,srv-db-01,41.69,12.1,43.71
2026-06-06 10:00,srv-db-01,62.53,11.76,46.49
2026-06-06 11:00,srv-db-01,48.2,11.28,47.34
2026-06-06 12:00,srv-db-01,55.61,10.61,33.28
2026-06-06 13:00,srv-db-01,41.62,11.18,51.58
2026-06-06 14:00,srv-db-01,51.68,11.56,77.6
2026-06-06 15:00,srv-db-01,53.36,10.73,67.5
2026-06-06 16:00,srv-db-01,46.86,11.18,68.28
2026-06-06 17:00,srv-db-01,59.08,9.45,48.58
2026-06-06 18:00,srv-db-01,49.73,11.08,67.21
2026-06-06 19:00,srv-db-01,63.98,10.6,52.54
2026-06-06 20:00,srv-db-01,61.9,11.24,79.01
2026-06-06 21:00,srv-db-01,56.73,10.07,40.0
2026-06-06 22:00,srv-db-01,45.69,11.53,77.83
2026-06-06 23:00,srv-db-01,66.1,11.67,77.44
2026-06-07 00:00,srv-db-01,51.52,10.07,72.75
2026-06-07 01:00,srv-db-01,57.51,11.09,65.81
2026-06-07 02:00,srv-db-01,56.94,12.03,79.42
2026-06-07 03:00,srv-db-01,58.27,11.68,67.71
2026-06-07 04:00,srv-db-01,52.23,11.61,39.08
2026-06-07 05:00,srv-db-01,61.32,10.04,64.29
2026-06-07 06:00,srv-db-01,49.93,11.44,59.49
2026-06-07 07:00,srv-db-01,,11.34,51.33
2026-06-07 08:00,srv-db-01,60.29,11.0,65.93
2026-06-07 09:00,srv-db-01,49.25,10.53,53.12
2026-06-07 10:00,srv-db-01,60.14,12.34,47.92
2026-06-07 11:00,srv-db-01,61.46,9.26,42.09
2026-06-07 12:00,srv-db-01,,9.92,36.25
2026-06-07 13:00,srv-db-01,57.48,10.83,65.69
2026-06-07 14:00,srv-db-01,59.14,11.21,69.87
2026-06-07 15:00,srv-db-01,54.58,10.05,75.87
2026-06-07 16:00,srv-db-01,51.47,10.25,57.33
2026-06-07 17:00,srv-db-01,49.52,10.67,65.16
2026-06-07 18:00,srv-db-01,57.09,10.28,52.68
2026-06-07 19:00,srv-db-01,61.45,11.4,91.13
2026-06-07 20:00,srv-db-01,62.08,11.92,39.18
2026-06-07 21:00,srv-db-01,59.58,10.96,51.74
2026-06-07 22:00,srv-db-01,56.01,11.76,67.51
2026-06-07 23:00,srv-db-01,49.73,11.59,50.44
2026-05-18 00:00,srv-app-01,41.3,6.76,86.72
2026-05-18 01:00,srv-app-01,44.6,6.17,119.18
2026-05-18 02:00,srv-app-01,29.07,6.52,95.55
2026-05-18 03:00,srv-app-01,43.51,6.92,89.14
2026-05-18 04:00,srv-app-01,42.46,6.82,110.9
2026-05-18 05:00,srv-app-01,45.04,7.7,75.51
2026-05-18 06:00,srv-app-01,39.52,6.76,74.92
2026-05-18 07:00,srv-app-01,42.16,6.57,99.83
2026-05-18 08:00,srv-app-01,33.58,8.38,76.56
2026-05-18 09:00,srv-app-01,41.32,7.63,81.44
2026-05-18 10:00,srv-app-01,45.11,6.02,111.78
2026-05-18 11:00,srv-app-01,40.08,6.52,85.51
2026-05-18 12:00,srv-app-01,44.85,6.53,78.76
2026-05-18 13:00,srv-app-01,38.67,6.06,117.31
2026-05-18 14:00,srv-app-01,36.6,7.67,93.14
2026-05-18 15:00,srv-app-01,34.09,7.0,101.76
2026-05-18 16:00,srv-app-01,38.87,7.95,105.32
2026-05-18 17:00,srv-app-01,45.51,6.63,73.8
2026-05-18 18:00,srv-app-01,36.32,7.16,98.19
2026-05-18 19:00,srv-app-01,26.97,6.99,92.37
2026-05-18 20:00,srv-app-01,38.33,8.03,96.33
2026-05-18 21:00,srv-app-01,47.86,,104.06
2026-05-18 22:00,srv-app-01,49.81,8.05,73.62
2026-05-18 23:00,srv-app-01,38.48,-6.72,97.34
2026-05-19 00:00,srv-app-01,44.12,6.33,91.02
2026-05-19 01:00,srv-app-01,27.88,8.15,82.31
2026-05-19 02:00,srv-app-01,40.34,,107.19
2026-05-19 03:00,srv-app-01,22.97,6.99,88.41
2026-05-19 04:00,srv-app-01,37.28,8.38,76.69
2026-05-19 05:00,srv-app-01,44.63,7.29,108.92
2026-05-19 06:00,srv-app-01,36.0,6.41,106.44
2026-05-19 07:00,srv-app-01,42.55,5.76,81.91
2026-05-19 08:00,srv-app-01,42.32,7.67,79.81
2026-05-19 09:00,srv-app-01,22.51,7.42,71.7
2026-05-19 10:00,srv-app-01,27.9,4.73,102.21
2026-05-19 11:00,srv-app-01,40.77,6.82,110.84
2026-05-19 12:00,srv-app-01,43.82,8.29,69.11
2026-05-19 13:00,srv-app-01,39.79,5.71,86.56
2026-05-19 14:00,srv-app-01,38.51,7.5,90.68
2026-05-19 15:00,srv-app-01,43.74,7.56,122.32
2026-05-19 16:00,srv-app-01,38.11,6.25,93.69
2026-05-19 17:00,srv-app-01,35.19,8.19,85.75
2026-05-19 18:00,srv-app-01,36.61,6.62,100.78
2026-05-19 19:00,srv-app-01,39.05,6.49,114.98
2026-05-19 20:00,srv-app-01,34.86,7.03,99.78
2026-05-19 21:00,srv-app-01,30.21,7.38,74.17
2026-05-19 22:00,srv-app-01,44.94,6.23,100.39
2026-05-19 23:00,srv-app-01,46.63,7.69,93.77
2026-05-20 00:00,srv-app-01,38.61,6.54,112.07
2026-05-20 01:00,srv-app-01,35.8,6.17,99.98
2026-05-20 02:00,srv-app-01,35.22,6.24,68.35
2026-05-20 03:00,srv-app-01,37.1,6.93,93.65
2026-05-20 04:00,srv-app-01,45.71,7.42,87.14
2026-05-20 05:00,srv-app-01,38.81,7.41,109.09
2026-05-20 06:00,srv-app-01,40.76,6.62,75.11
2026-05-20 07:00,srv-app-01,31.33,7.53,98.67
2026-05-20 08:00,srv-app-01,43.46,6.9,111.1
2026-05-20 09:00,srv-app-01,37.1,7.76,89.42
2026-05-20 10:00,srv-app-01,36.35,7.47,96.14
2026-05-20 11:00,srv-app-01,42.14,7.07,89.43
2026-05-20 12:00,srv-app-01,54.33,7.95,100.84
2026-05-20 13:00,srv-app-01,40.67,7.81,97.77
2026-05-20 14:00,srv-app-01,40.16,6.76,88.79
2026-05-20 15:00,srv-app-01,20.98,7.17,82.67
2026-05-20 16:00,srv-app-01,49.56,7.02,72.17
2026-05-20 17:00,srv-app-01,39.7,6.16,97.1
2026-05-20 18:00,srv-app-01,41.75,7.77,78.14
2026-05-20 19:00,srv-app-01,40.2,5.91,100.52
2026-05-20 20:00,srv-app-01,43.11,7.4,90.02
2026-05-20 21:00,srv-app-01,42.49,8.28,85.72
2026-05-20 22:00,srv-app-01,40.83,6.13,76.98
2026-05-20 23:00,srv-app-01,40.59,7.88,86.16
2026-05-21 00:00,srv-app-01,38.58,6.67,81.98
2026-05-21 01:00,srv-app-01,41.77,5.8,109.21
2026-05-21 02:00,srv-app-01,36.01,7.58,70.95
2026-05-21 03:00,srv-app-01,44.01,7.54,95.76
2026-05-21 04:00,srv-app-01,34.03,7.2,72.25
2026-05-21 05:00,srv-app-01,38.48,7.82,101.95
2026-05-21 06:00,srv-app-01,40.09,6.22,99.68
2026-05-21 07:00,srv-app-01,40.12,5.14,101.74
2026-05-21 08:00,srv-app-01,39.85,7.96,73.57
2026-05-21 09:00,srv-app-01,20.94,7.22,94.37
2026-05-21 10:00,srv-app-01,,6.22,131.33
2026-05-21 11:00,srv-app-01,38.17,7.58,80.24
2026-05-21 12:00,srv-app-01,,6.86,86.02
2026-05-21 13:00,srv-app-01,37.6,6.91,93.96
2026-05-21 14:00,srv-app-01,39.1,5.99,97.29
2026-05-21 15:00,srv-app-01,28.3,5.36,101.09
2026-05-21 16:00,srv-app-01,43.04,6.95,69.07
2026-05-21 17:00,srv-app-01,35.75,6.79,66.06
2026-05-21 18:00,srv-app-01,35.57,7.52,111.41
2026-05-21 19:00,srv-app-01,37.48,7.61,61.29
2026-05-21 20:00,srv-app-01,43.96,6.36,94.61
2026-05-21 21:00,srv-app-01,38.51,8.06,76.88
2026-05-21 22:00,srv-app-01,43.77,6.78,87.63
2026-05-21 23:00,srv-app-01,38.9,6.32,89.79
2026-05-22 00:00,srv-app-01,39.62,7.19,91.27
2026-05-22 01:00,srv-app-01,44.79,7.74,74.24
2026-05-22 02:00,srv-app-01,45.21,6.05,98.82
2026-05-22 03:00,srv-app-01,43.72,5.47,91.39
2026-05-22 04:00,srv-app-01,37.19,6.39,110.26
2026-05-22 05:00,srv-app-01,36.08,6.35,91.14
2026-05-22 06:00,srv-app-01,44.11,6.89,107.5
2026-05-22 07:00,srv-app-01,43.19,5.26,82.06
2026-05-22 08:00,srv-app-01,36.63,7.38,50.63
2026-05-22 09:00,srv-app-01,55.29,7.42,92.23
2026-05-22 10:00,srv-app-01,47.09,8.87,103.06
2026-05-22 11:00,srv-app-01,45.69,7.1,87.88
2026-05-22 12:00,srv-app-01,37.15,6.34,79.69
2026-05-22 13:00,srv-app-01,31.9,6.94,64.73
2026-05-22 14:00,srv-app-01,41.15,6.97,92.2
2026-05-22 15:00,srv-app-01,36.87,9.46,110.4
2026-05-22 16:00,srv-app-01,32.53,7.19,80.88
2026-05-22 17:00,srv-app-01,33.91,5.93,96.48
2026-05-22 18:00,srv-app-01,35.91,7.77,104.91
2026-05-22 19:00,srv-app-01,48.24,6.32,97.13
2026-05-22 20:00,srv-app-01,43.79,6.62,78.42
2026-05-22 21:00,srv-app-01,49.66,7.18,99.54
2026-05-22 22:00,srv-app-01,35.07,6.02,81.46
2026-05-22 23:00,srv-app-01,39.26,6.15,89.85
2026-05-23 00:00,srv-app-01,29.87,6.1,100.06
2026-05-23 01:00,srv-app-01,43.62,6.69,74.73
2026-05-23 02:00,srv-app-01,33.84,6.7,99.67
2026-05-23 03:00,srv-app-01,45.57,6.6,72.7
2026-05-23 04:00,srv-app-01,41.61,6.34,82.23
2026-05-23 05:00,srv-app-01,47.95,7.66,92.37
2026-05-23 06:00,srv-app-01,32.37,7.17,105.94
2026-05-23 07:00,srv-app-01,37.75,8.08,109.39
2026-05-23 08:00,srv-app-01,49.98,7.24,98.81
2026-05-23 09:00,srv-app-01,48.49,7.36,82.48
2026-05-23 10:00,srv-app-01,37.31,7.19,70.64
2026-05-23 11:00,srv-app-01,39.14,7.88,57.13
2026-05-23 12:00,srv-app-01,49.21,7.9,83.1
2026-05-23 13:00,srv-app-01,43.26,7.0,108.45
2026-05-23 14:00,srv-app-01,45.9,5.88,98.81
2026-05-23 15:00,srv-app-01,38.77,7.07,79.08
2026-05-23 16:00,srv-app-01,50.49,7.83,78.9
2026-05-23 17:00,srv-app-01,31.99,6.69,96.52
2026-05-23 18:00,srv-app-01,41.44,8.0,101.85
2026-05-23 19:00,srv-app-01,45.82,7.26,69.16
2026-05-23 20:00,srv-app-01,38.83,7.85,89.23
2026-05-23 21:00,srv-app-01,43.02,6.75,74.55
2026-05-23 22:00,srv-app-01,39.26,7.25,80.16
2026-05-23 23:00,srv-app-01,38.59,6.25,106.79
2026-05-24 00:00,srv-app-01,38.23,8.16,112.93
2026-05-24 01:00,srv-app-01,39.51,6.19,58.71
2026-05-24 02:00,srv-app-01,31.17,5.9,110.68
2026-05-24 03:00,srv-app-01,40.69,7.31,56.69
2026-05-24 04:00,srv-app-01,32.81,7.71,94.3
2026-05-24 05:00,srv-app-01,39.12,7.45,114.54
2026-05-24 06:00,srv-app-01,38.67,7.06,92.89
2026-05-24 07:00,srv-app-01,54.35,5.32,100.25
2026-05-24 08:00,srv-app-01,39.31,7.45,80.14
2026-05-24 09:00,srv-app-01,39.71,7.57,136.69
2026-05-24 10:00,srv-app-01,44.85,6.32,83.64
2026-05-24 11:00,srv-app-01,37.28,5.56,85.05
2026-05-24 12:00,srv-app-01,44.4,5.98,105.73
2026-05-24 13:00,srv-app-01,42.93,6.41,87.88
2026-05-24 14:00,srv-app-01,,7.59,90.13
2026-05-24 15:00,srv-app-01,38.57,7.06,82.32
2026-05-24 16:00,srv-app-01,27.37,8.63,92.33
2026-05-24 17:00,srv-app-01,42.39,6.95,78.97
2026-05-24 18:00,srv-app-01,38.88,5.72,124.16
2026-05-24 19:00,srv-app-01,32.59,6.17,83.4
2026-05-24 20:00,srv-app-01,47.73,7.01,71.46
2026-05-24 21:00,srv-app-01,47.53,7.58,98.08
2026-05-24 22:00,srv-app-01,44.29,8.92,122.78
2026-05-24 23:00,srv-app-01,35.88,8.3,95.75
2026-05-25 00:00,srv-app-01,42.99,5.65,87.44
2026-05-25 01:00,srv-app-01,35.12,7.66,106.07
2026-05-25 02:00,srv-app-01,27.55,6.98,106.83
2026-05-25 03:00,srv-app-01,38.88,7.58,95.27
2026-05-25 04:00,srv-app-01,42.05,,71.75
2026-05-25 05:00,srv-app-01,33.27,7.57,90.29
2026-05-25 06:00,srv-app-01,39.17,6.66,85.42
2026-05-25 07:00,srv-app-01,46.28,6.73,69.88
2026-05-25 08:00,srv-app-01,44.46,6.84,90.47
2026-05-25 09:00,srv-app-01,49.65,6.98,94.34
2026-05-25 10:00,srv-app-01,32.93,6.82,99.14
2026-05-25 11:00,srv-app-01,30.67,7.16,91.51
2026-05-25 12:00,srv-app-01,40.25,7.83,95.02
2026-05-25 13:00,srv-app-01,48.87,6.21,92.04
2026-05-25 14:00,srv-app-01,40.51,6.14,104.34
2026-05-25 15:00,srv-app-01,53.95,6.99,97.58
2026-05-25 16:00,srv-app-01,40.51,6.43,62.69
2026-05-25 17:00,srv-app-01,35.77,5.89,115.56
2026-05-25 18:00,srv-app-01,39.31,6.72,103.34
2026-05-25 19:00,srv-app-01,33.27,6.39,91.02
2026-05-25 20:00,srv-app-01,46.17,7.4,93.72
2026-05-25 21:00,srv-app-01,40.47,7.32,93.02
2026-05-25 22:00,srv-app-01,33.82,7.04,73.89
2026-05-25 23:00,srv-app-01,40.49,6.62,128.09
2026-05-26 00:00,srv-app-01,39.76,5.88,
2026-05-26 01:00,srv-app-01,43.12,8.34,81.16
2026-05-26 02:00,srv-app-01,30.51,7.65,69.29
2026-05-26 03:00,srv-app-01,37.38,6.79,88.96
2026-05-26 04:00,srv-app-01,44.13,6.45,85.89
2026-05-26 05:00,srv-app-01,39.91,7.12,91.47
2026-05-26 06:00,srv-app-01,42.62,7.68,95.89
2026-05-26 07:00,srv-app-01,42.72,5.73,90.75
2026-05-26 08:00,srv-app-01,42.88,7.58,79.61
2026-05-26 09:00,srv-app-01,36.05,6.54,98.05
2026-05-26 10:00,srv-app-01,46.2,6.67,103.62
2026-05-26 11:00,srv-app-01,40.74,6.9,86.83
2026-05-26 12:00,srv-app-01,44.48,7.26,124.14
2026-05-26 13:00,srv-app-01,34.89,7.41,82.06
2026-05-26 14:00,srv-app-01,34.78,6.99,92.06
2026-05-26 15:00,srv-app-01,57.51,6.85,73.05
2026-05-26 16:00,srv-app-01,41.64,5.34,88.62
2026-05-26 17:00,srv-app-01,40.1,7.64,104.6
2026-05-26 18:00,srv-app-01,36.98,6.88,78.51
2026-05-26 19:00,srv-app-01,33.23,7.25,70.9
2026-05-26 20:00,srv-app-01,37.51,6.2,98.25
2026-05-26 21:00,srv-app-01,50.81,5.96,62.2
2026-05-26 22:00,srv-app-01,39.25,7.01,
2026-05-26 23:00,srv-app-01,37.32,6.84,95.51
2026-05-27 00:00,srv-app-01,46.24,5.44,84.47
2026-05-27 01:00,srv-app-01,41.28,6.27,115.97
2026-05-27 02:00,srv-app-01,36.19,6.97,98.34
2026-05-27 03:00,srv-app-01,36.45,5.52,83.57
2026-05-27 04:00,srv-app-01,46.18,6.73,77.3
2026-05-27 05:00,srv-app-01,45.55,6.74,82.35
2026-05-27 06:00,srv-app-01,40.9,7.62,125.73
2026-05-27 07:00,srv-app-01,44.96,7.93,82.41
2026-05-27 08:00,srv-app-01,33.84,7.05,91.61
2026-05-27 09:00,srv-app-01,33.53,6.86,95.99
2026-05-27 10:00,srv-app-01,42.16,7.4,94.36
2026-05-27 11:00,srv-app-01,36.96,6.59,72.02
2026-05-27 12:00,srv-app-01,50.71,7.01,86.63
2026-05-27 13:00,srv-app-01,34.43,9.35,73.9
2026-05-27 14:00,srv-app-01,37.43,7.33,99.0
2026-05-27 15:00,srv-app-01,45.75,8.45,97.59
2026-05-27 16:00,srv-app-01,33.66,6.79,94.62
2026-05-27 17:00,srv-app-01,52.41,5.88,108.04
2026-05-27 18:00,srv-app-01,41.08,7.67,88.47
2026-05-27 19:00,srv-app-01,34.95,7.6,99.82
2026-05-27 20:00,srv-app-01,45.83,6.99,81.0
2026-05-27 21:00,srv-app-01,30.65,7.66,96.36
2026-05-27 22:00,srv-app-01,34.21,6.57,83.0
2026-05-27 23:00,srv-app-01,31.1,6.35,72.99
2026-05-28 00:00,srv-app-01,37.53,6.41,65.59
2026-05-28 01:00,srv-app-01,52.14,8.0,78.31
2026-05-28 02:00,srv-app-01,41.63,7.33,107.87
2026-05-28 03:00,srv-app-01,35.09,7.87,81.78
2026-05-28 04:00,srv-app-01,31.98,7.58,109.36
2026-05-28 05:00,srv-app-01,55.53,6.04,100.48
2026-05-28 06:00,srv-app-01,37.54,7.63,67.94
2026-05-28 07:00,srv-app-01,32.42,6.38,91.18
2026-05-28 08:00,srv-app-01,36.15,7.53,105.4
2026-05-28 09:00,srv-app-01,43.6,8.3,96.24
2026-05-28 10:00,srv-app-01,32.7,8.09,80.92
2026-05-28 11:00,srv-app-01,45.46,8.26,96.85
2026-05-28 12:00,srv-app-01,31.02,6.27,109.84
2026-05-28 13:00,srv-app-01,38.99,7.06,101.38
2026-05-28 14:00,srv-app-01,44.18,7.22,86.87
2026-05-28 15:00,srv-app-01,38.12,7.69,98.3
2026-05-28 16:00,srv-app-01,38.46,7.87,88.06
2026-05-28 17:00,srv-app-01,34.89,6.39,75.32
2026-05-28 18:00,srv-app-01,38.37,7.99,77.92
2026-05-28 19:00,srv-app-01,41.13,6.47,86.1
2026-05-28 20:00,srv-app-01,30.94,6.82,87.09
2026-05-28 21:00,srv-app-01,43.24,7.18,72.02
2026-05-28 22:00,srv-app-01,46.51,7.17,92.98
2026-05-28 23:00,srv-app-01,39.94,6.59,93.27
2026-05-29 00:00,srv-app-01,42.85,5.6,81.92
2026-05-29 01:00,srv-app-01,38.47,7.2,107.9
2026-05-29 02:00,srv-app-01,35.37,6.6,82.31
2026-05-29 03:00,srv-app-01,35.19,6.72,101.56
2026-05-29 04:00,srv-app-01,33.68,7.34,64.47
2026-05-29 05:00,srv-app-01,36.63,6.74,115.12
2026-05-29 06:00,srv-app-01,38.35,5.24,60.02
2026-05-29 07:00,srv-app-01,40.2,7.49,95.63
2026-05-29 08:00,srv-app-01,41.01,7.93,81.91
2026-05-29 09:00,srv-app-01,45.37,5.69,76.43
2026-05-29 10:00,srv-app-01,29.16,6.78,89.31
2026-05-29 11:00,srv-app-01,40.68,7.05,76.09
2026-05-29 12:00,srv-app-01,38.86,5.8,110.45
2026-05-29 13:00,srv-app-01,38.18,6.61,113.83
2026-05-29 14:00,srv-app-01,32.55,6.1,73.56
2026-05-29 15:00,srv-app-01,39.59,7.35,101.1
2026-05-29 16:00,srv-app-01,55.43,5.2,99.13
2026-05-29 17:00,srv-app-01,36.66,6.53,80.7
2026-05-29 18:00,srv-app-01,34.55,8.35,102.63
2026-05-29 19:00,srv-app-01,40.14,8.08,67.31
2026-05-29 20:00,srv-app-01,32.02,5.26,79.51
2026-05-29 21:00,srv-app-01,40.97,7.08,92.24
2026-05-29 22:00,srv-app-01,31.53,7.64,93.59
2026-05-29 23:00,srv-app-01,44.4,5.49,94.67
2026-05-30 00:00,srv-app-01,32.87,6.68,98.02
2026-05-30 01:00,srv-app-01,40.55,6.32,
2026-05-30 02:00,srv-app-01,30.81,7.92,86.92
2026-05-30 03:00,srv-app-01,46.71,6.58,82.15
2026-05-30 04:00,srv-app-01,35.41,7.7,79.36
2026-05-30 05:00,srv-app-01,43.87,6.69,60.36
2026-05-30 06:00,srv-app-01,36.58,6.06,90.51
2026-05-30 07:00,srv-app-01,32.86,7.74,88.63
2026-05-30 08:00,srv-app-01,38.93,7.52,104.46
2026-05-30 09:00,srv-app-01,,6.38,63.39
2026-05-30 10:00,srv-app-01,35.88,6.51,91.61
2026-05-30 11:00,srv-app-01,37.93,7.55,80.81
2026-05-30 12:00,srv-app-01,39.66,7.95,95.13
2026-05-30 13:00,srv-app-01,39.64,6.52,80.5
2026-05-30 14:00,srv-app-01,34.9,6.57,101.33
2026-05-30 15:00,srv-app-01,38.67,5.92,116.52
2026-05-30 16:00,srv-app-01,41.92,5.87,83.37
2026-05-30 17:00,srv-app-01,40.67,8.36,73.38
2026-05-30 18:00,srv-app-01,45.86,8.12,80.57
2026-05-30 19:00,srv-app-01,38.33,6.17,86.95
2026-05-30 20:00,srv-app-01,39.78,7.53,106.35
2026-05-30 21:00,srv-app-01,35.51,5.43,89.68
2026-05-30 22:00,srv-app-01,41.76,7.2,85.1
2026-05-30 23:00,srv-app-01,40.75,8.21,95.73
2026-05-31 00:00,srv-app-01,37.76,6.6,87.45
2026-05-31 01:00,srv-app-01,49.82,6.85,89.7
2026-05-31 02:00,srv-app-01,37.11,7.88,119.4
2026-05-31 03:00,srv-app-01,42.7,7.07,90.55
2026-05-31 04:00,srv-app-01,25.69,7.6,92.01
2026-05-31 05:00,srv-app-01,42.57,6.43,84.23
2026-05-31 06:00,srv-app-01,37.53,7.82,84.32
2026-05-31 07:00,srv-app-01,52.5,7.34,70.86
2026-05-31 08:00,srv-app-01,39.23,6.48,57.08
2026-05-31 09:00,srv-app-01,49.6,7.56,98.0
2026-05-31 10:00,srv-app-01,40.99,5.89,82.75
2026-05-31 11:00,srv-app-01,45.05,6.16,52.02
2026-05-31 12:00,srv-app-01,38.64,6.89,92.03
2026-05-31 13:00,srv-app-01,44.37,7.51,93.88
2026-05-31 14:00,srv-app-01,47.17,5.78,97.57
2026-05-31 15:00,srv-app-01,43.76,6.01,67.46
2026-05-31 16:00,srv-app-01,35.52,6.47,101.3
2026-05-31 17:00,srv-app-01,36.31,6.31,80.83
2026-05-31 18:00,srv-app-01,46.71,7.01,87.31
2026-05-31 19:00,srv-app-01,39.34,8.03,78.76
2026-05-31 20:00,srv-app-01,47.89,7.17,87.59
2026-05-31 21:00,srv-app-01,55.01,6.16,84.69
2026-05-31 22:00,srv-app-01,32.61,7.76,115.34
2026-05-31 23:00,srv-app-01,50.02,7.98,87.04
2026-06-01 00:00,srv-app-01,37.81,5.66,120.54
2026-06-01 01:00,srv-app-01,,6.61,109.92
2026-06-01 02:00,srv-app-01,34.16,7.33,87.41
2026-06-01 03:00,srv-app-01,43.83,6.95,68.24
2026-06-01 04:00,srv-app-01,40.45,7.84,89.56
2026-06-01 05:00,srv-app-01,44.65,6.16,89.61
2026-06-01 06:00,srv-app-01,36.25,7.6,90.47
2026-06-01 07:00,srv-app-01,44.14,7.87,100.37
2026-06-01 08:00,srv-app-01,41.64,6.2,89.96
2026-06-01 09:00,srv-app-01,36.8,6.72,84.38
2026-06-01 10:00,srv-app-01,34.12,5.43,79.98
2026-06-01 11:00,srv-app-01,41.16,5.92,90.24
2026-06-01 12:00,srv-app-01,51.4,7.82,114.65
2026-06-01 13:00,srv-app-01,42.35,7.93,79.14
2026-06-01 14:00,srv-app-01,36.13,4.81,107.79
2026-06-01 15:00,srv-app-01,49.24,6.56,86.19
2026-06-01 16:00,srv-app-01,35.48,7.31,106.87
2026-06-01 17:00,srv-app-01,29.54,7.33,85.85
2026-06-01 18:00,srv-app-01,40.68,7.37,87.18
2026-06-01 19:00,srv-app-01,39.38,6.83,104.55
2026-06-01 20:00,srv-app-01,42.51,7.18,70.94
2026-06-01 21:00,srv-app-01,37.73,7.72,90.57
2026-06-01 22:00,srv-app-01,43.96,8.41,105.58
2026-06-01 23:00,srv-app-01,40.56,6.59,51.7
2026-06-02 00:00,srv-app-01,38.99,6.74,95.86
2026-06-02 01:00,srv-app-01,39.08,6.74,63.31
2026-06-02 02:00,srv-app-01,34.36,7.38,115.74
